fb,tb,from_name,to_name,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
570,571,_409-23066_n,_409-23100_n,0.003912925,0.000161787,0.000161787,0.003912925,0.000161787,0.003912925,0.002715254,0.001325694,0.001348677,0.002715254,0.001325694,0.002715254,line,_389-150172-2,,1000000,7621.023553,58.08,abc
571,572,_409-23100_n,_409-23100_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ave01431_ave01404_ave01433_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
572,573,_409-23100_n_sec,_406-2306747_n,0.878544576,0.2159431913036414,0.2074746179175553,0.8846925194414134,0.21594319130364145,0.8785445756539609,0.25861948187104883,0.10800648060613162,0.082378899,0.2418337239985095,0.1080064806061316,0.25861948187104883,line,_389-3362294-0,,1000000,119.99994404998696,0.014399986572000001,abc
572,574,_409-23100_n_sec,_406-92765_n,9.341202389061925,2.2960349541805707,2.205992103609023,9.406570941536817,2.296034954180571,9.341202389061923,2.7497943631528767,1.1483883944319682,0.8759008813901273,2.571318317786069,1.1483883944319682,2.7497943631528767,line,_389-153734-0,,1000000,119.99994404998696,0.014399986572000001,abc
571,575,_409-23100_n,_500-15224_n,0.000196924,8.142178531666233e-06,8.142178531666233e-06,0.000196924,8.142178531666233e-06,0.000196924,0.000136649,6.671761321582408e-05,6.787427153113187e-05,0.000136649,6.671761321582408e-05,0.000136649,line,_389-150172-3,,1000000,7621.023553,58.08,abc
570,576,_409-23066_n,_409-23066_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,____ave01090_tnk,,1000000,119.99994404998696,0.014399986572000001,c
576,577,_409-23066_n_sec,_406-92212_n,24.87323984394893,7.165262246398712,0,24.87323984394893,0,0,10.12147142459155,7.741504944647805,0,10.12147142459155,0,0,line,_389-152712-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,578,_409-23066_n_sec,_500-3220070_n,20.773724521150896,5.984310245160971,0,20.773724521150896,0,0,8.453287969010477,6.465578754846633,0,8.453287969010477,0,0,line,_389-152670-2,,1000000,119.99994404998696,0.014399986572000001,ab
578,579,_500-3220070_n,_406-92204_n,3.219827659780959,0.9275393843054759,0,3.219827659780959,0,0,1.3102190890709673,1.002133694906337,0,1.3102190890709673,0,0,line,_389-3350181-0,,1000000,119.99994404998696,0.014399986572000001,ab
578,580,_500-3220070_n,_406-92233_n,2.972148609028578,0.8561902008973624,0,2.972148609028578,0,0,1.2094330052962776,0.9250464876058497,0,1.2094330052962776,0,0,line,_389-3350180-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,581,_409-23066_n_sec,_406-92205_n,18.27985269978209,5.265897777741345,0,18.27985269978209,0,0,7.438476366865324,5.689390322717586,0,7.438476366865324,0,0,line,_389-152705-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,582,_409-23066_n_sec,_406-2306746_n,0.8369843784045995,0.24111103358603883,0,0.8369843784045995,0,0,0.34058745551446895,0.2605015970844059,0,0.34058745551446895,0,0,line,_389-3362293-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,583,_409-23066_n_sec,_406-92232_n,9.653789208061214,2.780977941803598,0,9.653789208061214,0,0,3.928340345746818,3.004628965010954,0,3.928340345746818,0,0,line,_389-152669-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,584,_409-23066_n_sec,_406-2360853_n,2.288896055228905,0.6593648673577389,0,2.288896055228905,0,0,0.9314024293660988,0.7123921226389877,0,0.9314024293660988,0,0,line,_389-3422127-1,,1000000,119.99994404998696,0.014399986572000001,ab
576,585,_409-23066_n_sec,_500-3087972_n,19.336047272530752,5.570156939171347,0,19.336047272530752,0,0,7.868265299,6.018118528562194,0,7.868265299,0,0,line,_389-3231742-1,,1000000,119.99994404998696,0.014399986572000001,ab
585,586,_500-3087972_n,_406-2102383_n,9.861611859841949,2.8408456474218995,0,9.861611859841949,0,0,4.012907979258913,3.0693113343550413,0,4.012907979258913,0,0,line,_389-3231742-2,,1000000,119.99994404998696,0.014399986572000001,ab
585,587,_500-3087972_n,_406-2101886_n,0.8967689768620709,0.2583332502707559,0,0.8967689768620709,0,0,0.36491513090835964,0.2791088540190063,0,0.36491513090835964,0,0,line,_389-3231743-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,588,_409-23066_n_sec,_406-92203_n,15.888468761483232,4.5770091103526624,0,15.888468761483232,0,0,6.465369351109699,4.945100045,0,6.465369351109699,0,0,line,_389-152703-1,,1000000,119.99994404998696,0.014399986572000001,ab
576,589,_409-23066_n_sec,_406-92202_n,12.438043364794883,3.5830411759775633,0,12.438043364794883,0,0,5.061314942662295,3.8711955022509166,0,5.061314942662295,0,0,line,_389-152702-1,,1000000,119.99994404998696,0.014399986572000001,ab
576,590,_409-23066_n_sec,_406-92201_n,10.29718536288924,2.9663217975534097,0,10.29718536288924,0,0,4.190152471414402,3.2048784920214155,0,4.190152471414402,0,0,line,_389-152701-1,,1000000,119.99994404998696,0.014399986572000001,ab
576,591,_409-23066_n_sec,_406-92231_n,9.887233830609436,2.8482265974296355,0,9.887233830609436,0,0,4.023334125856295,3.0772858730412986,0,4.023334125856295,0,0,line,_389-152668-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,592,_409-23066_n_sec,_500-3983517_n,12.86792309656051,3.706877114996243,0,12.86792309656051,0,0,5.236242513,4.004990540209234,0,5.236242513,0,0,line,_389-4081222-0,,1000000,119.99994404998696,0.014399986572000001,ab
592,593,_500-3983517_n,_406-92196_n,15.746124479441633,4.536003832531908,0,15.746124479441633,0,0,6.407446314457578,4.900797053,0,6.407446314457578,0,0,line,_389-152696-4,,1000000,119.99994404998696,0.014399986572000001,ab
592,594,_500-3983517_n,_406-2891192_n,4.629036051992785,1.3334916347309496,0,4.629036051992785,0,0,1.883657151926961,1.440733323,0,1.883657151926961,0,0,line,_389-4081223-0,,1000000,119.99994404998696,0.014399986572000001,ab
576,595,_409-23066_n_sec,_406-92230_n,9.147043563993124,2.634999153,0,9.147043563993124,0,0,3.7221343352652685,2.8469103109938647,0,3.7221343352652685,0,0,line,_389-152667-0,,1000000,119.99994404998696,0.014399986572000001,ab
545,596,_409-23060_n,_409-23060_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,__ava14550___tnk,,1000000,119.99994404998696,0.014399986572000001,b
596,597,_409-23060_n_sec,_406-92275_n,12.725578814518911,3.6658718371754886,0,12.725578814518911,0,0,5.178319476699579,3.960687547507804,0,5.178319476699579,0,0,line,_389-152748-1,,1000000,119.99994404998696,0.014399986572000001,ab
596,598,_409-23060_n_sec,_406-92276_n,13.132683461157884,3.7831469317428477,0,13.132683461157884,0,0,5.343979361524644,4.0873941066338935,0,5.343979361524644,0,0,line,_389-152749-1,,1000000,119.99994404998696,0.014399986572000001,ab
596,599,_409-23060_n_sec,_406-92277_n,13.508472365747703,3.891400865189641,0,13.508472365747703,0,0,5.496896178286243,4.204354007365668,0,5.496896178286243,0,0,line,_389-152750-1,,1000000,119.99994404998696,0.014399986572000001,ab
514,600,_500-15223_n,_409-23102_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-159696-11,CLOSED,1000000,7621.023553,58.08,abc
600,601,_409-23102_n,_409-23102_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ave10054_____tnk,,1000000,119.99994404998696,0.014399986572000001,a
601,602,_409-23102_n_sec,_406-92303_n,7.097285902594105,2.0445231521428395,0,7.097285902594105,0,0,2.888042607474732,2.2089472160932786,0,2.888042607474732,0,0,line,_389-152776-2,,1000000,119.99994404998696,0.014399986572000001,ab
601,603,_409-23102_n_sec,_406-92311_n,5.178484980673356,1.4917720071190634,0,5.178484980673356,0,0,2.1072400734041463,1.6117428744780082,0,2.1072400734041463,0,0,line,_389-152784-0,,1000000,119.99994404998696,0.014399986572000001,ab
601,604,_409-23102_n_sec,_500-4570469_n,8.950608454775717,2.5784118693690683,0,8.950608454775717,0,0,3.642200544685341,2.7857721810658918,0,3.642200544685341,0,0,line,_389-4630047-0,,1000000,119.99994404998696,0.014399986572000001,ab
604,605,_500-4570469_n,_406-3397838_n,1.2156201686352517,0.35018507258924686,0,1.2156201686352517,0,0,0.4946627330091097,0.3783475576702086,0,0.4946627330091097,0,0,line,_389-4630048-1,,1000000,119.99994404998696,0.014399986572000001,ab
601,606,_409-23102_n_sec,_500-2816451_n,19.59796075148729,5.645606650361535,0,19.59796075148729,0,0,7.974843686263959,6.099636035132824,0,7.974843686263959,0,0,line,_389-2994705-0,,1000000,119.99994404998696,0.014399986572000001,ab
600,607,_409-23102_n,_500-15227_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-159696-5,CLOSED,1000000,7621.023553,58.08,abc
607,608,_500-15227_n,_402-1807095_sn,0.000493062,2.0386523346462017e-05,2.0386523346462017e-05,0.000493062,2.0386523346462017e-05,0.00047998,0.000342145,0.000167049,0.000169945,0.000342145,0.000167049,0.000346071,line,_389-3584718-0,,1000000,7621.023553,58.08,abc
608,609,_402-1807095_sn,_402-1807095_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_402-1807095-0,CLOSED,1000000,7621.023553,58.08,abc
609,610,_402-1807095_ln,_409-23048_n,0.002446518,0.000101156,0.000101156,0.002446518,0.000101156,0.002381606,0.001697685,0.000828877,0.000843247,0.001697685,0.000828877,0.001717165,line,_389-3584717-8,,1000000,7621.023553,58.08,abc
610,611,_409-23048_n,_409-23123_n,0.002594587,0.000107278,0.000107278,0.002594587,0.000107278,0.002525746,0.001800433,0.000879043,0.000894282,0.001800433,0.000879043,0.001821092,line,_389-3584717-3,,1000000,7621.023553,58.08,abc
611,612,_409-23123_n,_409-23018_n,0.001180041,4.8790917155404526e-05,4.8790917155404526e-05,0.001180041,4.8790917155404526e-05,0.001148732,0.000818853,0.000399796,0.000406728,0.000818853,0.000399796,0.000828249,line,_389-3584717-5,,1000000,7621.023553,58.08,abc
612,613,_409-23018_n,_500-15226_n,0.000196924,8.142178531666233e-06,8.142178531666233e-06,0.000196924,8.142178531666233e-06,0.000191699,0.000136649,6.671761321582408e-05,6.787427153113187e-05,0.000136649,6.671761321582408e-05,0.000138217,line,_389-3584717-6,,1000000,7621.023553,58.08,abc
612,614,_409-23018_n,_409-23018_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ava25490_____tnk,,1000000,119.99994404998696,0.014399986572000001,a
614,615,_409-23018_n_sec,_406-92314_n,6.439655319561918,1.8550787686109518,0,6.439655319561918,0,0,2.6204381781419346,2.004267389812674,0,2.6204381781419346,0,0,line,_389-3079234-0,,1000000,119.99994404998696,0.014399986572000001,ab
611,616,_409-23123_n,_409-23123_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,avc10037_____tnk,,1000000,119.99994404998696,0.014399986572000001,a
616,617,_409-23123_n_sec,_406-92302_n,12.011010518670085,3.4600253425152983,0,12.011010518670085,0,0,4.887545832705934,3.738286524146628,0,4.887545832705934,0,0,line,_389-152775-0,,1000000,119.99994404998696,0.014399986572000001,ab
616,618,_409-23123_n_sec,_406-2306745_n,0.882534549,0.2542327224886804,0,0.882534549,0,0,0.35912282724314754,0.2746785547488634,0,0.35912282724314754,0,0,line,_389-3362292-0,,1000000,119.99994404998696,0.014399986572000001,ab
616,619,_409-23123_n_sec,_406-92316_n,13.924117669309172,4.011136276426245,0,13.924117669309172,0,0,5.666031445310434,4.333718746053842,0,5.666031445310434,0,0,line,_389-455075-0,,1000000,119.99994404998696,0.014399986572000001,ab
616,620,_409-23123_n_sec,_406-92301_n,13.095673947827068,3.7724855595094513,0,13.095673947827068,0,0,5.328919371995093,4.075875328531522,0,5.328919371995093,0,0,line,_389-152774-0,,1000000,119.99994404998696,0.014399986572000001,ab
616,621,_409-23123_n_sec,_406-92315_n,16.454999004008794,4.7402101160792665,0,16.454999004008794,0,0,6.695903036985138,5.121425956285259,0,6.695903036985138,0,0,line,_389-3079233-1,,1000000,119.99994404998696,0.014399986572000001,ab
616,622,_409-23123_n_sec,_406-92299_n,2.1465517731873063,0.61835959,0,2.1465517731873063,0,0,0.8734793927139783,0.6680891299375581,0,0.8734793927139783,0,0,line,_389-152772-0,,1000000,119.99994404998696,0.014399986572000001,ab
616,623,_409-23123_n_sec,_406-92317_n,16.98451973320354,4.892749749572475,0,16.98451973320354,0,0,6.911376733331027,5.286233089134578,0,6.911376733331027,0,0,line,_389-455074-0,,1000000,119.99994404998696,0.014399986572000001,ab
610,624,_409-23048_n,_409-23048_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ava21375_____tnk,,1000000,119.99994404998696,0.014399986572000001,a
624,625,_409-23048_n_sec,_406-2901811_n,1.2241608255577476,0.35264538925849215,0,1.2241608255577476,0,0,0.4981381152082369,0.38100573723229436,0,0.4981381152082369,0,0,line,_389-4059938-0,,1000000,119.99994404998696,0.014399986572000001,ab
624,626,_409-23048_n_sec,_406-92297_n,7.202620671304887,2.074867057730198,0,7.202620671304887,0,0,2.930905654597301,2.2417314306923366,0,2.930905654597301,0,0,line,_389-152770-0,,1000000,119.99994404998696,0.014399986572000001,ab
624,627,_409-23048_n_sec,_406-92300_n,13.645122876507637,3.930765931897565,0,13.645122876507637,0,0,5.552502293472278,4.2468848803590395,0,5.552502293472278,0,0,line,_389-152773-0,,1000000,119.99994404998696,0.014399986572000001,ab
624,628,_409-23048_n_sec,_406-92298_n,7.789079113316274,2.2438088023517087,0,7.789079113316274,0,0,3.169548565604038,2.4242597606222267,0,3.169548565604038,0,0,line,_389-152771-1,,1000000,119.99994404998696,0.014399986572000001,ab
607,629,_500-15227_n,_389-150151-0_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-150151-0,CLOSED,1000000,7621.023553,58.08,abc
629,630,_389-150151-0_n,_390-8027_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_390-8027-0,CLOSED,1000000,7621.023553,58.08,abc
607,631,_500-15227_n,_402-37852_sn,0.000448716,1.8552979325972294e-05,1.8552979325972294e-05,0.000448716,1.8552979325972294e-05,0.000448716,0.000311373,0.000152024,0.00015466,0.000311373,0.000152024,0.000311373,line,_389-155521-0,,1000000,7621.023553,58.08,abc
631,632,_402-37852_sn,_402-37852_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_402-37852-0,CLOSED,1000000,7621.023553,58.08,abc
632,633,_402-37852_ln,_409-23044_n,0.00354839,0.000146715,0.000146715,0.00354839,0.000146715,0.00354839,0.002462296,0.00120219,0.001223032,0.002462296,0.00120219,0.002462296,line,_389-3584754-1,,1000000,7621.023553,58.08,abc
633,634,_409-23044_n,_403-1545214_sn,0.003193626,0.000132046,0.000132046,0.003193626,0.000132046,0.003193626,0.002216118,0.001081997,0.001100755,0.002216118,0.001081997,0.002216118,line,_389-3584754-3,,1000000,7621.023553,58.08,abc
634,635,_403-1545214_sn,_403-1545214_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-1545214-0,CLOSED,1000000,7621.023553,58.08,abc
635,636,_403-1545214_ln,_409-1487587_n,0.000596033,2.464407471607375e-05,2.464407471607375e-05,0.000596033,2.464407471607375e-05,0.000596033,0.000413599,0.000201935,0.000205436,0.000413599,0.000201935,0.000413599,line,_389-3584755-1,,1000000,7621.023553,58.08,abc
636,637,_409-1487587_n,_409-1487587_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ave09929_ave11385_ave09917_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
637,638,_409-1487587_n_sec,_406-2030483_n,13.453240099391166,3.3067594757774867,3.177079372775855,13.547384171510204,3.306759475777487,13.453240099391165,3.9602657399614603,1.6539139346491658,1.2614762393337982,3.703223767172064,1.6539139346491656,3.9602657399614603,line,_389-3584758-0,,1000000,119.99994404998696,0.014399986572000001,abc
637,639,_409-1487587_n_sec,_406-92310_n,7.7918202620300185,1.9152022334150434,1.8400943748854106,7.846346434406912,1.9152022334150436,7.791820262030018,2.2936986634953085,0.9579105117016657,0.7306192448133995,2.144825616037899,0.9579105117016655,2.2936986634953085,line,_389-3584760-0,,1000000,119.99994404998696,0.014399986572000001,abc
637,640,_409-1487587_n_sec,_406-92309_n,6.509089044541647,1.5999113758247425,1.5371681755616957,6.554638826149001,1.599911375824743,6.509089044541646,1.9160976947570678,0.800214149,0.6103407884446229,1.7917329263659536,0.8002141486441507,1.9160976947570678,line,_389-3584759-0,,1000000,119.99994404998696,0.014399986572000001,abc
637,641,_409-1487587_n_sec,_406-92694_n,11.401431521745652,2.802432086502848,2.692530025498753,11.481217297032016,2.8024320865028485,11.40143152174565,3.356269442045368,1.4016687674827688,1.0690833474178776,3.1384299900381647,1.4016687674827686,3.356269442045368,line,_389-3584756-0,,1000000,119.99994404998696,0.014399986572000001,abc
637,642,_409-1487587_n_sec,_500-3458842_n,10.848481740902745,2.6665189597079038,2.5619469592694926,10.924398043581668,2.6665189597079046,10.848481740902743,3.1934961579284464,1.3336902477402515,1.017234647407705,2.9862215439432562,1.3336902477402512,3.1934961579284464,line,_389-3584761-0,,1000000,119.99994404998696,0.014399986572000001,abc
637,643,_409-1487587_n_sec,_406-2711374_n,5.804569273010836,1.4267428741723018,1.3707907663051262,5.845188914,1.426742874172302,5.804569273010835,1.708706353064949,0.7136019229823649,0.5442797544215094,1.5978023681435067,0.7136019229823648,1.708706353064949,line,_389-3833875-1,,1000000,119.99994404998696,0.014399986572000001,abc
637,644,_409-1487587_n_sec,_406-92307_n,12.162088326864577,2.989398875139547,2.872164598839512,12.247197082235283,2.9893988751395475,12.162088326864575,3.5801859902468194,1.495182365707247,1.1404082088531915,3.347813182381922,1.4951823657072467,3.5801859902468194,line,_389-3584757-0,,1000000,119.99994404998696,0.014399986572000001,abc
636,645,_409-1487587_n,_403-1545213_sn,0.00026006,1.0752647984566859e-05,1.0752647984566859e-05,0.00026006,1.0752647984566859e-05,0.00026006,0.000180461,8.810799302547762e-05,8.963548835790699e-05,0.000180461,8.810799302547762e-05,0.000180461,line,_389-3584755-2,,1000000,7621.023553,58.08,abc
645,646,_403-1545213_sn,_403-1545213_ln,0,0,0,0,0,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,switch,_403-1545213-0,CLOSED,1000000,7621.023553,58.08,c
646,647,_403-1545213_ln,_409-23083_n,0,0,0,0,0,0.002487105,0,0,0,0,0,0.00172585,line,_389-3584715-6,,1000000,7621.023553,58.08,c
647,648,_409-23083_n,_409-23083_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,____ave09416_tnk,,1000000,119.99994404998696,0.014399986572000001,c
648,649,_409-23083_n_sec,_406-92381_n,4.150759264333014,1.1957139012532132,0,4.150759264333014,0,0,1.689035748775836,1.2918752671736866,0,1.689035748775836,0,0,line,_389-153126-1,,1000000,119.99994404998696,0.014399986572000001,ab
648,650,_409-23083_n_sec,_500-2984550_n,7.404749551803958,2.1330945522356703,0,7.404749551803958,0,0,3.013156366643312,2.304641680328367,0,3.013156366643312,0,0,line,_389-3146597-10,,1000000,119.99994404998696,0.014399986572000001,ab
650,651,_500-2984550_n,_406-92360_n,1.5060025040001126,0.4338358393435869,0,1.5060025040001126,0,0,0.6128257277794356,0.468725663,0,0.6128257277794356,0,0,line,_389-3146600-1,,1000000,119.99994404998696,0.014399986572000001,ab
650,652,_500-2984550_n,_500-2984511_n,1.3351893655501943,0.384629506,0,1.3351893655501943,0,0,0.543318084,0.41556207153940944,0,0.543318084,0,0,line,_389-3146597-7,,1000000,119.99994404998696,0.014399986572000001,ab
652,653,_500-2984511_n,_406-1965846_n,2.624828560847077,0.7561373230147205,0,2.624828560847077,0,0,1.0681007958651034,0.8169471854143615,0,1.0681007958651034,0,0,line,_389-3146599-1,,1000000,119.99994404998696,0.014399986572000001,ab
650,654,_500-2984550_n,_500-2984552_n,7.5072374348739075,2.162618352266614,0,7.5072374348739075,0,0,3.0548609530328386,2.336539835073396,0,3.0548609530328386,0,0,line,_389-3146603-2,,1000000,119.99994404998696,0.014399986572000001,ab
654,655,_500-2984552_n,_406-91618_n,2.4995655926504705,0.7200526785324561,0,2.4995655926504705,0,0,1.0171285236112373,0.7779605518371033,0,1.0171285236112373,0,0,line,_389-3335735-0,,1000000,119.99994404998696,0.014399986572000001,ab
654,656,_500-2984552_n,_406-2259716_n,2.189255057799786,0.6306611728832104,0,2.189255057799786,0,0,0.8908563037096144,0.681380028,0,0.8908563037096144,0,0,line,_389-3308513-1,,1000000,119.99994404998696,0.014399986572000001,ab
648,657,_409-23083_n_sec,_406-92247_n,5.568508313467335,1.6041264683479317,0,5.568508313467335,0,0,2.265949193830957,1.7331330744799252,0,2.265949193830957,0,0,line,_389-151696-1,,1000000,119.99994404998696,0.014399986572000001,ab
647,658,_409-23083_n,_403-1545212_sn,0,0,0,0,0,0.000195421,0,0,0,0,0,0.000135606,line,_389-3584715-1,,1000000,7621.023553,58.08,c
658,659,_403-1545212_sn,_403-1545212_ln,0,0,0,0,0,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,switch,_403-1545212-0,CLOSED,1000000,7621.023553,58.08,c
659,660,_403-1545212_ln,_409-1033379_n,0,0,0,0,0,0.00300046,0,0,0,0,0,0.002082077,line,_389-150183-27,,1000000,7621.023553,58.08,c
660,661,_409-1033379_n,_409-1374934_n,0,0,0,0,0,0.002019598,0,0,0,0,0,0.001401438,line,_389-150183-24,,1000000,7621.023553,58.08,c
661,662,_409-1374934_n,_409-1374934_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,____ave06289_tnk,,1000000,119.99994404998696,0.014399986572000001,c
662,663,_409-1374934_n_sec,_406-92200_n,6.755659625694268,1.946110485373028,0,6.755659625694268,0,0,2.7490273195096426,2.1026200336098477,0,2.7490273195096426,0,0,line,_389-3332251-0,,1000000,119.99994404998696,0.014399986572000001,ab
662,664,_409-1374934_n_sec,_406-92180_n,8.429628382503468,2.428332552545106,0,8.429628382503468,0,0,3.430202231,2.6236232277786597,0,3.430202231,0,0,line,_389-3332254-0,,1000000,119.99994404998696,0.014399986572000001,ab
662,665,_409-1374934_n_sec,_406-92181_n,10.265869620840087,2.957300636432844,0,10.265869620840087,0,0,4.177409403350936,3.1951318336271015,0,4.177409403350936,0,0,line,_389-3332253-0,,1000000,119.99994404998696,0.014399986572000001,ab
662,666,_409-1374934_n_sec,_406-92182_n,10.021037455728539,2.8867715585811453,0,10.021037455728539,0,0,4.077781780309288,3.1189306861806427,0,4.077781780309288,0,0,line,_389-3332252-0,,1000000,119.99994404998696,0.014399986572000001,ab
661,667,_409-1374934_n,_409-23023_n,0,0,0,0,0,0.006605222,0,0,0,0,0,0.00458349,line,_389-150183-25,,1000000,7621.023553,58.08,c
667,668,_409-23023_n,_409-23023_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,____ave09389_tnk,,1000000,119.99994404998696,0.014399986572000001,c
668,669,_409-23023_n_sec,_406-92186_n,13.790314044190067,3.9725913152747347,0,13.790314044190067,0,0,5.611583791,4.292073932914497,0,5.611583791,0,0,line,_389-152686-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,670,_409-23023_n_sec,_406-92185_n,11.709240640741896,3.3730941535352987,0,11.709240640741896,0,0,4.764748995003439,3.6443641796195974,0,4.764748995003439,0,0,line,_389-152685-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,671,_409-23023_n_sec,_500-2970209_n,18.05210184851553,5.200289333228137,0,18.05210184851553,0,0,7.345799508221931,5.618505534395299,0,7.345799508221931,0,0,line,_389-152690-4,,1000000,119.99994404998696,0.014399986572000001,ab
671,672,_500-2970209_n,_406-92190_n,0.7601184661021363,0.21896818356283118,0,0.7601184661021363,0,0,0.30930901572232383,0.23657798102563396,0,0.30930901572232383,0,0,line,_389-152690-5,,1000000,119.99994404998696,0.014399986572000001,ab
671,673,_500-2970209_n,_406-92189_n,1.839088123977453,0.5297881894441533,0,1.839088123977453,0,0,0.7483656335453978,0.5723946657024701,0,0.7483656335453978,0,0,line,_389-3133617-0,,1000000,119.99994404998696,0.014399986572000001,ab
668,674,_409-23023_n_sec,_406-92184_n,9.275153417830563,2.6719039028003895,0,9.275153417830563,0,0,3.7742650682521766,2.8867830044251512,0,3.7742650682521766,0,0,line,_389-1258251-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,675,_409-23023_n_sec,_406-92191_n,13.02734869,3.752803026155489,0,13.02734869,0,0,5.3011163144020745,4.0546098920348355,0,5.3011163144020745,0,0,line,_389-152691-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,676,_409-23023_n_sec,_406-92193_n,10.391132589036696,2.993385280915108,0,10.391132589036696,0,0,4.228381675604802,3.2341184672043592,0,4.228381675604802,0,0,line,_389-152693-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,677,_409-23023_n_sec,_406-92194_n,9.770511519335324,2.8146022696166164,0,9.770511519335324,0,0,3.975837235801556,3.040957419026126,0,3.975837235801556,0,0,line,_389-152694-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,678,_409-23023_n_sec,_406-92187_n,18.854923599230144,5.431559100137195,0,18.854923599230144,0,0,7.672485435,5.868374413231362,0,7.672485435,0,0,line,_389-152687-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,679,_409-23023_n_sec,_406-1855059_n,8.281590329180204,2.3856870636115204,0,8.281590329180204,0,0,3.3699622724203744,2.5775481153691726,0,3.3699622724203744,0,0,line,_389-2933041-2,,1000000,119.99994404998696,0.014399986572000001,ab
668,680,_409-23023_n_sec,_406-92192_n,8.281590329180204,2.3856870636115204,0,8.281590329180204,0,0,3.3699622724203744,2.5775481153691726,0,3.3699622724203744,0,0,line,_389-152692-1,,1000000,119.99994404998696,0.014399986572000001,ab
668,681,_409-23023_n_sec,_406-769000_n,3.729420189489882,1.0743382789037785,0,3.729420189489882,0,0,1.517583560285559,1.160738408777455,0,1.517583560285559,0,0,line,_389-1294454-2,,1000000,119.99994404998696,0.014399986572000001,ab
668,682,_409-23023_n_sec,_406-92188_n,15.370335574851811,4.427749899085114,0,15.370335574851811,0,0,6.254529497695979,4.783837151900365,0,6.254529497695979,0,0,line,_389-152688-1,,1000000,119.99994404998696,0.014399986572000001,ab
667,683,_409-23023_n,_500-15228_n,0,0,0,0,0,0.006115918,0,0,0,0,0,0.004243953,line,_389-150183-17,,1000000,7621.023553,58.08,c
