id,name,bus,pa,pb,pc,qa,qb,qc,sa_max,sb_max,sc_max,phases,qa_max,qb_max,qc_max,qa_min,qb_min,qc_min
1389,l3216337,l3216337,0.0055399,0.0,0.0,0.0,0.0,0.0,0.0055399,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1393,l2785529,l2785529,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1394,l3197646,l3197646,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1397,l2822871,l2822871,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1405,l2820528,l2820528,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1406,l2745799,l2745799,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1420,l3197634,l3197634,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1425,l2766720,l2766720,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1428,l3122816,l3122816,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1441,l2935556,l2935556,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1444,l2954347,l2954347,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1452,l2691944,l2691944,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1467,l2673313,l2673313,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1471,l3254213,l3254213,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1486,l2726983,l2726983,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1494,l3140238,l3140238,0.005485599999999999,0.0,0.0,0.0,0.0,0.0,0.005485599999999999,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1534,l2916607,l2916607,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1536,l2710515,l2710515,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1540,l2766746,l2766746,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1542,l3104118,l3104118,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1543,l2748126,l2748126,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1545,l3235241,l3235241,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1546,l2691941,l2691941,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1547,l3235267,l3235267,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1550,l2841645,l2841645,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1551,l3066829,l3066829,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1552,l3235268,l3235268,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1553,l2879089,l2879089,0.0,0.0,0.008217,0.0,0.0,0.0,0.0,0.0,0.008217,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1556,l2766744,l2766744,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1558,l2731712,l2731712,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1560,l2785543,l2785543,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1568,l2785522,l2785522,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1570,l3216361,l3216361,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1573,l2729408,l2729408,0.0,0.0049353,0.0,0.0,0.0,0.0,0.0,0.0049353,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1574,l3085398,l3085398,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1584,l2935557,l2935557,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1601,l2785546,l2785546,0.0,0.0,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1607,l2821010,l2821010,0.0,0.0,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1613,l3010585,l3010585,0.0,0.0,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1623,l3649297,l3649297,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1624,l3649298,l3649298,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1627,l3649300,l3649300,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1628,l3649301,l3649301,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1629,l3649302,l3649302,0.007335,0.0,0.0,0.0,0.0,0.0,0.007335,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1630,l3649304,l3649304,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1632,l3649306,l3649306,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1646,l3029505,l3029505,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1647,l2673318,l2673318,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1649,l3010568,l3010568,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1653,l3178979,l3178979,0.0,0.0,0.024867,0.0,0.0,0.0,0.0,0.0,0.024867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1661,l2841632,l2841632,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1668,l2748157,l2748157,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1672,l3197654,l3197654,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1686,l2766738,l2766738,0.0,0.0,0.0225765,0.0,0.0,0.0,0.0,0.0,0.0225765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1702,l2785534,l2785534,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1705,l2783231,l2783231,0.0,0.0060157,0.0,0.0,0.0,0.0,0.0,0.0060157,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1715,l2673331,l2673331,0.0,0.0087525,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1719,l3085410,l3085410,0.0,0.005874900000000001,0.0,0.0,0.0,0.0,0.0,0.005874900000000001,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1720,l2860499,l2860499,0.0,0.0087525,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1723,l3254229,l3254229,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1726,l3066826,l3066826,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1734,l3160115,l3160115,0.0,0.0087525,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1740,l3235273,l3235273,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1741,l2973171,l2973171,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1744,l3082983,l3082983,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1748,l2916619,l2916619,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1752,l3160113,l3160113,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1753,l2804269,l2804269,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1759,l2726974,l2726974,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1760,l2916618,l2916618,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1761,l2954361,l2954361,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1763,l2897791,l2897791,0.0,0.0079155,0.0,0.0,0.0,0.0,0.0,0.0079155,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1766,l3197653,l3197653,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1767,l2785535,l2785535,0.0,0.0107999,0.0,0.0,0.0,0.0,0.0,0.0107999,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1768,l3254228,l3254228,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1774,l3102793,l3102793,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1775,l2991929,l2991929,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1776,l2916617,l2916617,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1777,l2801902,l2801902,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1781,l2691966,l2691966,0.0,0.0087525,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1795,l3251854,l3251854,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1803,l3008237,l3008237,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1807,l2897790,l2897790,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1808,l2935566,l2935566,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1813,l2820535,l2820535,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1817,l2916620,l2916620,0.0015975,0.0031005,0.0031815,0.0,0.0,0.0,0.0015975,0.0031005,0.0031815,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1821,l2785538,l2785538,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1834,l3066804,l3066804,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1842,l3104129,l3104129,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1844,l3085401,l3085401,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1855,l2820531,l2820531,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1859,l3160109,l3160109,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1862,l2822872,l2822872,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1866,l3122821,l3122821,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1873,l3010560,l3010560,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1880,l3254209,l3254209,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1884,l3104119,l3104119,0.0083405,0.0,0.0,0.0,0.0,0.0,0.0083405,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1890,l3066809,l3066809,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1892,l2954344,l2954344,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1893,l2897767,l2897767,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1894,l3254208,l3254208,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1897,l2933120,l2933120,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1898,l3104117,l3104117,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1900,l2745806,l2745806,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1901,l2748125,l2748125,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1905,l2673308,l2673308,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1906,l2991939,l2991939,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1907,l3216367,l3216367,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1920,l2876798,l2876798,0.0,0.0061785,0.0,0.0,0.0,0.0,0.0,0.0061785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1928,l3216342,l3216342,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1929,l2879063,l2879063,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1934,l3177665,l3177665,0.007335,0.0,0.0,0.0,0.0,0.0,0.007335,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1936,l3729297,l3729297,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1937,l3729298,l3729298,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1941,l3728037,l3728037,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1943,l3728042,l3728042,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1944,l3728043,l3728043,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1946,l3728039,l3728039,0.007263,0.0,0.0,0.0,0.0,0.0,0.007263,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1947,l3728040,l3728040,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1951,l3727709,l3727709,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1952,l3727710,l3727710,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1956,l2729410,l2729410,0.0,0.0,0.0225765,0.0,0.0,0.0,0.0,0.0,0.0225765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1960,l2851933,l2851933,0.0039915,0.0043785,0.006867,0.0,0.0,0.0,0.0039915,0.0043785,0.006867,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1961,l3207907,l3207907,0.007983,0.013131,0.009153,0.0,0.0,0.0,0.007983,0.013131,0.009153,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1970,l2973166,l2973166,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1981,l3085403,l3085403,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1984,l3047058,l3047058,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2014,l2859391,l2859391,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2027,l2710542,l2710542,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2028,l2729430,l2729430,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2032,l3254234,l3254234,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2033,l3104114,l3104114,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2036,l2954338,l2954338,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2039,l3254206,l3254206,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2046,l2691938,l2691938,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2048,l3216338,l3216338,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2049,l2973146,l2973146,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2050,l2991901,l2991901,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2052,l2911069,l2911069,0.0,0.0059886,0.0,0.0,0.0,0.0,0.0,0.0059886,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2053,l2948732,l2948732,0.0,0.0070784,0.0,0.0,0.0,0.0,0.0,0.0070784,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2054,l3231269,l3231269,0.0,0.00596,0.0,0.0,0.0,0.0,0.0,0.00596,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2056,l3251806,l3251806,0.0,0.0059768,0.0,0.0,0.0,0.0,0.0,0.0059768,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2057,l3160108,l3160108,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2059,l2729409,l2729409,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2063,l2991927,l2991927,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2064,l2804245,l2804245,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2072,l2691939,l2691939,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2074,l2822858,l2822858,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2077,l3177881,l3177881,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2081,l3122818,l3122818,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2087,l3160102,l3160102,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2094,l2746587,l2746587,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2096,l2991933,l2991933,0.0,0.0,0.009153,0.0,0.0,0.0,0.0,0.0,0.009153,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2097,l3122837,l3122837,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2098,l3048222,l3048222,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2099,l2673323,l2673323,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2101,l2710525,l2710525,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2102,l3178982,l3178982,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2106,l3065696,l3065696,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
