id,name,Pb_max_c,hmax_c,bmin_c,bmax_c,nc_c,nd_c,Pb_max_a,hmax_a,bmin_a,bmax_a,nc_a,nd_a,Pb_max_b,hmax_b,bmin_b,bmax_b,nc_b,nd_b,phases
1272,l2690941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1273,l2748124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1274,l2989432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1275,l3066830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1276,l3197660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1284,l3048203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1285,l3216344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0087525,0.005251499999999999,0.01662975,0.95,0.95,b
1286,l2860501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1291,l3122814,0.029745,0.029745,0.017847000000000002,0.056515499999999996,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1298,l2804255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1309,l2983432,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1317,l3104123,0.020745,0.020745,0.012447000000000001,0.0394155,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1321,l3253995,0.016245000000000002,0.016245000000000002,0.009747,0.0308655,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1329,l3103822,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1334,l2785521,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1342,l3645812,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1347,l3645809,0.009153,0.009153,0.005491800000000001,0.0173907,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1348,l3645810,0.013734,0.013734,0.008240399999999998,0.0260946,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1350,l3645811,0.013734,0.013734,0.008240399999999998,0.0260946,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1354,l3216345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
1356,l3235254,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1366,l2841639,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1372,l2954357,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1374,l3120376,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1388,l3270814,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1389,l3216337,0.0,0.0,0.0,0.0,0.0,0.0,0.0055399,0.0055399,0.0033239100000000002,0.010525715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1393,l2785529,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1394,l3197646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1397,l2822871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1405,l2820528,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1406,l2745799,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1420,l3197634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
1425,l2766720,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1428,l3122816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1441,l2935556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1444,l2954347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1452,l2691944,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1467,l2673313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1471,l3254213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1486,l2726983,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1494,l3140238,0.0,0.0,0.0,0.0,0.0,0.0,0.0054856,0.0054856,0.0032913599999999997,0.010422639999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1534,l2916607,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1536,l2710515,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1540,l2766746,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1542,l3104118,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1543,l2748126,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1545,l3235241,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1546,l2691941,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1547,l3235267,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1550,l2841645,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1551,l3066829,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1552,l3235268,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1553,l2879089,0.008217,0.008217,0.0049302,0.015612299999999997,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1556,l2766744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1558,l2731712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1560,l2785543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1568,l2785522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1570,l3216361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1573,l2729408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049353,0.0049353,0.0029612099999999997,0.009377165,0.95,0.95,b
1574,l3085398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1584,l2935557,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1601,l2785546,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1607,l2821010,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1613,l3010585,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1623,l3649297,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1624,l3649298,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1627,l3649300,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1628,l3649301,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1629,l3649302,0.0,0.0,0.0,0.0,0.0,0.0,0.007335,0.007335,0.0044009999999999995,0.0139365,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1630,l3649304,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1632,l3649306,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1646,l3029505,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1647,l2673318,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1649,l3010568,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1653,l3178979,0.024867,0.024867,0.014920199999999998,0.047247300000000006,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1661,l2841632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1668,l2748157,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1672,l3197654,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1686,l2766738,0.0225765,0.0225765,0.0135459,0.04289534999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1702,l2785534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1705,l2783231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060157,0.0060157,0.0036094199999999995,0.011429829999999998,0.95,0.95,b
1715,l2673331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0087525,0.005251499999999999,0.01662975,0.95,0.95,b
1719,l3085410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005874900000000001,0.005874900000000001,0.00352491,0.011162215,0.95,0.95,b
1720,l2860499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0087525,0.005251499999999999,0.01662975,0.95,0.95,b
1723,l3254229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1726,l3066826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
1734,l3160115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0087525,0.005251499999999999,0.01662975,0.95,0.95,b
1740,l3235273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1741,l2973171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1744,l3082983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1748,l2916619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1752,l3160113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1753,l2804269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1759,l2726974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1760,l2916618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
1761,l2954361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1763,l2897791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007915499999999999,0.007915499999999999,0.0047493,0.015039449999999998,0.95,0.95,b
1766,l3197653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1767,l2785535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107999,0.0107999,0.006479939999999999,0.020519809999999996,0.95,0.95,b
1768,l3254228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1774,l3102793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1775,l2991929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1776,l2916617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1777,l2801902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
1781,l2691966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0087525,0.005251499999999999,0.01662975,0.95,0.95,b
1795,l3251854,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1803,l3008237,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1807,l2897790,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1808,l2935566,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1813,l2820535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1817,l2916620,0.0026265,0.0026265,0.0015759,0.00499035,0.95,0.95,0.0026265,0.0026265,0.0015759,0.00499035,0.95,0.95,0.0026265,0.0026265,0.0015759,0.00499035,0.95,0.95,abc
1821,l2785538,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1834,l3066804,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1842,l3104129,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1844,l3085401,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1855,l2820531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1859,l3160109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1862,l2822872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1866,l3122821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
1873,l3010560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1880,l3254209,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1884,l3104119,0.0,0.0,0.0,0.0,0.0,0.0,0.0083405,0.0083405,0.0050043,0.01584695,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1890,l3066809,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1892,l2954344,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1893,l2897767,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1894,l3254208,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1897,l2933120,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1898,l3104117,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1900,l2745806,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1901,l2748125,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1905,l2673308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
1906,l2991939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1907,l3216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1920,l2876798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061785,0.0061785,0.0037070999999999996,0.011739149999999999,0.95,0.95,b
1928,l3216342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1929,l2879063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
1934,l3177665,0.0,0.0,0.0,0.0,0.0,0.0,0.007335,0.007335,0.0044009999999999995,0.0139365,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1936,l3729297,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1937,l3729298,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1941,l3728037,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1943,l3728042,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1944,l3728043,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1946,l3728039,0.0,0.0,0.0,0.0,0.0,0.0,0.0072629999999999995,0.0072629999999999995,0.0043578,0.0137997,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1947,l3728040,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1951,l3727709,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1952,l3727710,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1956,l2729410,0.0225765,0.0225765,0.0135459,0.04289534999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
