id,name,Pb_max_a,hmax_a,bmin_a,bmax_a,nc_a,nd_a,Pb_max_b,hmax_b,bmin_b,bmax_b,nc_b,nd_b,Pb_max_c,hmax_c,bmin_c,bmax_c,nc_c,nd_c,phases
751,l2989571,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
752,l3177894,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
753,l3082993,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
755,l3312692,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
757,l3120503,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
758,l3251807,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
759,l2858175,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
762,l3008248,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
763,l3140238,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
775,l3010564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
776,l2710515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
779,l2766746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
782,l3235241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
783,l2691941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
784,l3235267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
786,l3235268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
788,l2841645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
789,l3066829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
790,l3104118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
791,l2748126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
792,l2879089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
794,l2916607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
795,l3235248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
798,l2766744,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
800,l2731712,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
802,l2785543,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
803,l3010580,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
804,l3216361,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
805,l2729434,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
806,l2748152,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
808,l2710516,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
809,l2691944,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
810,l2673312,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
811,l3235247,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
819,l2935556,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
821,l3104124,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
824,l2954347,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
826,l2764399,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
827,l3008232,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
829,l2766720,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
830,l2729408,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
832,l2991909,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
834,l2710536,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
838,l3197638,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
841,l2935557,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
843,l2673311,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
844,l2766748,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
847,l2876813,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
848,l2785531,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
849,l3216358,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
851,l2952013,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
853,l3141403,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
855,l2857591,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
856,l3027133,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
859,l3122847,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
860,l2785546,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
862,l2914324,0.000708,0.000708,0.00042479999999999997,0.0013452,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
864,l3010585,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
866,l2952014,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
867,l3120502,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
869,l2821010,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
872,l3233353,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
873,l3195751,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
874,l2895461,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
876,l2879087,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
877,l2785529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
880,l3342743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016279999999999999,0.0016279999999999999,0.0009767999999999999,0.0030931999999999995,0.95,0.95,c
883,l3197661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
884,l3122848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
891,l3645812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
896,l3645809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136,0.008136,0.0048816,0.015458399999999997,0.95,0.95,c
897,l3645810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012208,0.012208,0.007324799999999999,0.0231952,0.95,0.95,c
899,l3645811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012208,0.012208,0.007324799999999999,0.0231952,0.95,0.95,c
903,l3029506,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
905,l2973160,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
910,l3253995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
915,l2972930,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
921,l2729206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
922,l2729207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136,0.008136,0.0048816,0.015458399999999997,0.95,0.95,c
925,l2878848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
926,l2766499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136,0.008136,0.0048816,0.015458399999999997,0.95,0.95,c
928,l2897554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136,0.008136,0.0048816,0.015458399999999997,0.95,0.95,c
930,l3216123,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
934,l3104123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
935,l2973153,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
939,l2822866,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
945,l2929261,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
948,l3159645,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
949,l2983432,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
950,l2935554,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
953,l2954345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
954,l2895449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
960,l3176656,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
961,l2841621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
966,l2973155,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
967,l3784018,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
969,l2876797,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
973,l2876796,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
977,l2973154,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
978,l2879069,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
979,l3197633,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
980,l3066812,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
981,l2841622,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
982,l2804254,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
987,l3178971,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
988,l2879067,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
994,l3197632,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
995,l2710514,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
997,l3157710,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1003,l3048203,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1004,l2860500,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1006,l3010562,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1008,l3160117,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1009,l3215549,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1010,l2897800,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1012,l2989432,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1013,l3066830,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1014,l3197660,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1017,l2935568,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1018,l3235246,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1019,l2710512,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1021,l2710513,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1026,l2710504,0.0,0.0,0.0,0.0,0.0,0.0,0.005836,0.005836,0.0035016,0.0110884,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1028,l3159037,0.0,0.0,0.0,0.0,0.0,0.0,0.005836,0.005836,0.0035016,0.0110884,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1030,l2690941,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1031,l3234185,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1032,l3065750,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1033,l2748124,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1034,l2726975,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1035,l2954346,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1037,l2710505,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1038,l3178974,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1041,l3448661,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1042,l2691943,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1043,l3216344,0.0,0.0,0.0,0.0,0.0,0.0,0.0077800000000000005,0.0077800000000000005,0.004668,0.014782,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1044,l2860501,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1048,l2879068,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1050,l2973152,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1052,l3178975,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1053,l2748131,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1054,l2729427,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1058,l2860483,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1059,l3141397,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1060,l2879066,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1061,l3048207,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1063,l2935553,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1068,l2897765,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1070,l2916603,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1072,l2684420,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1075,l3197624,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,0.00078,0.00046800000000000005,0.001482,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1077,l2860480,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1078,l2710508,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1079,l2822860,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
1082,l3048199,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
